"","x"
"3927","BRCA1"
"3928","BRCA1"
"3929","BRCA1"
"3930","BRCA1"
"3931","BRCA1"
"3932","BRCA1"
"3933","BRCA1"
"3934","BRCA1"
"3935","BRCA1"
"3936","BRCA1"
"3937","BRCA1"
"3938","BRCA1"
"3939","BRCA1"
"3940","BRCA1"
"3941","BRCA1"
"3942","BRCA1"
"3943","BRCA1"
"3944","BRCA1"
"3945","BRCA1"
"3946","BRCA1"
"3947","BRCA1"
"3948","BRCA1"
"3949","BRCA1"
"3950","BRCA1"
"3951","BRCA1"
"3952","BRCA1"
"3953","BRCA1"
"3954","BRCA1"
"3955","BRCA1"
"3956","BRCA1"
"3957","BRCA1"
"3958","BRCA1"
"3959","BRCA1"
"3960","BRCA1"
"3961","BRCA1"
"3962","BRCA1"
"3963","BRCA1"
"3964","BRCA1"
"3965","BRCA1"
"3966","BRCA1"
"3967","BRCA1"
"3968","BRCA1"
"3969","BRCA1"
"3970","BRCA1"
"3971","BRCA1"
"3972","BRCA1"
"3973","BRCA1"
"3974","BRCA1"
"3975","BRCA1"
"3976","BRCA1"
"3977","BRCA1"
"3978","BRCA1"
"3979","BRCA1"
"3980","BRCA1"
"3981","BRCA1"
"3982","BRCA1"
"3983","BRCA1"
"3984","BRCA1"
"3985","BRCA1"
"3986","BRCA1"
"3987","BRCA1"
"3988","BRCA1"
"3989","BRCA1"
"3990","BRCA1"
"3991","BRCA1"
"3992","BRCA1"
"3993","BRCA1"
"3994","BRCA1"
"3995","BRCA1"
"3996","BRCA1"
"3997","BRCA1"
"3998","BRCA1"
"3999","BRCA1"
"4000","BRCA1"
"4001","BRCA1"
"4002","BRCA1"
"4003","BRCA1"
"4004","BRCA1"
"4005","BRCA1"
"4006","BRCA1"
"4007","BRCA1"
"4008","BRCA1"
"4009","BRCA1"
"4010","BRCA1"
"4011","BRCA1"
"4012","BRCA1"
"4013","BRCA1"
"4014","BRCA1"
"4015","BRCA1"
"4016","BRCA1"
"4017","BRCA1"
"4018","BRCA1"
"4019","BRCA1"
"4020","BRCA1"
"4021","BRCA1"
"4022","BRCA1"
"4023","BRCA1"
"4024","BRCA1"
"4025","BRCA1"
"4026","BRCA1"
"4027","BRCA1"
"4028","BRCA1"
"4029","BRCA1"
"4030","BRCA1"
"4031","BRCA1"
"4032","BRCA1"
"4033","BRCA1"
"4034","BRCA1"
"4035","BRCA1"
"4036","BRCA1"
"4037","BRCA1"
"4038","BRCA1"
"4039","BRCA1"
"4040","BRCA1"
"4041","BRCA1"
"4042","BRCA1"
"4043","BRCA1"
"4044","BRCA1"
"4045","BRCA1"
"4046","BRCA1"
"4047","BRCA1"
"4048","BRCA1"
"4049","BRCA1"
"4050","BRCA1"
"4051","BRCA1"
"4052","BRCA1"
"4053","BRCA1"
"4054","BRCA1"
"4055","BRCA1"
"4056","BRCA1"
"4057","BRCA1"
"4058","BRCA1"
"4059","BRCA1"
"4060","BRCA1"
"4061","BRCA1"
"4062","BRCA1"
"4063","BRCA1"
"4064","BRCA1"
"4065","BRCA1"
"4066","BRCA1"
"4067","BRCA1"
"4068","BRCA1"
"4069","BRCA1"
"4070","BRCA1"
"4071","BRCA1"
"4072","BRCA1"
"4073","BRCA1"
"4074","BRCA1"
"4075","BRCA1"
"4076","BRCA1"
"4077","BRCA1"
"4078","BRCA1"
"4079","BRCA1"
"4080","BRCA1"
"4081","BRCA1"
"4082","BRCA1"
"4083","BRCA1"
"4084","BRCA1"
"4085","BRCA1"
"4086","BRCA1"
"4087","BRCA1"
"4088","BRCA1"
"4089","BRCA1"
"4090","BRCA1"
"4091","BRCA1"
"4092","BRCA1"
"4093","BRCA1"
"4094","BRCA1"
"4095","BRCA1"
"4096","BRCA1"
"4097","BRCA1"
"4098","BRCA1"
"4099","BRCA1"
"4100","BRCA1"
"4101","BRCA1"
"4102","BRCA1"
"4103","BRCA1"
"4104","BRCA1"
"4105","BRCA1"
"4106","BRCA1"
"4107","BRCA1"
"4108","BRCA1"
"4109","BRCA1"
"4110","BRCA1"
"4111","BRCA1"
"4112","BRCA1"
"4113","BRCA1"
"4114","BRCA1"
"4115","BRCA1"
"4116","BRCA1"
"4117","BRCA1"
"4118","BRCA1"
"4119","BRCA1"
"4120","BRCA1"
"4121","BRCA1"
"4122","BRCA1"
"4123","BRCA1"
"4124","BRCA1"
"4125","BRCA1"
"4126","BRCA1"
"4127","BRCA1"
"4128","BRCA1"
"4129","BRCA1"
"4130","BRCA1"
"4131","BRCA1"
"4132","BRCA1"
"4133","BRCA1"
"4134","BRCA1"
"4135","BRCA1"
"4136","BRCA1"
"4137","BRCA1"
"4138","BRCA1"
"4139","BRCA1"
"4140","BRCA1"
"4141","BRCA1"
"4142","BRCA1"
"4143","BRCA1"
"4144","BRCA1"
"4145","BRCA1"
"4146","BRCA1"
"4147","BRCA1"
"4148","BRCA1"
"4149","BRCA1"
"4150","BRCA1"
"4151","BRCA1"
"4152","BRCA1"
"4153","BRCA1"
"4154","BRCA1"
"4155","BRCA1"
"4156","BRCA1"
"4157","BRCA1"
"4158","BRCA1"
"4159","BRCA1"
"4160","BRCA1"
"4161","BRCA1"
"4162","BRCA1"
"4163","BRCA1"
"4164","BRCA1"
"4165","BRCA1"
"4166","BRCA1"
"4167","BRCA1"
"4168","BRCA1"
"4169","BRCA1"
"4170","BRCA1"
"4171","BRCA1"
"4172","BRCA1"
"4173","BRCA1"
"4174","BRCA1"
"4175","BRCA1"
"4176","BRCA1"
"4177","BRCA1"
"4178","BRCA1"
"4179","BRCA1"
"4180","BRCA1"
"4181","BRCA1"
"4182","BRCA1"
"4183","BRCA1"
"4184","BRCA1"
"4185","BRCA1"
"4186","BRCA1"
"4187","BRCA1"
"4188","BRCA1"
"4189","BRCA1"
"4190","BRCA1"
"4191","BRCA1"
"4192","BRCA1"
"4193","BRCA1"
"4194","BRCA1"
"4195","BRCA1"
"4196","BRCA1"
"4197","BRCA1"
"4198","BRCA1"
"4199","BRCA1"
"4200","BRCA1"
"4201","BRCA1"
"4202","BRCA1"
"4203","BRCA1"
"4204","BRCA1"
"4205","BRCA1"
"4206","BRCA1"
"4207","BRCA1"
"4208","BRCA1"
"4209","BRCA1"
"4210","BRCA1"
"4211","BRCA1"
"4212","BRCA1"
"4213","BRCA1"
"4214","BRCA1"
"4215","BRCA1"
"4216","BRCA1"
"4217","BRCA1"
"4218","BRCA1"
"4219","BRCA1"
"4220","BRCA1"
"4221","BRCA1"
"4222","BRCA1"
"4223","BRCA1"
"4224","BRCA1"
"4225","BRCA1"
"4226","BRCA1"
"4227","BRCA1"
"4228","BRCA1"
"4229","BRCA1"
"4230","BRCA1"
"4231","BRCA1"
"4232","BRCA1"
"4233","BRCA1"
"4234","BRCA1"
"4235","BRCA1"
"4236","BRCA1"
"4237","BRCA1"
"4238","BRCA1"
"4239","BRCA1"
"4240","BRCA1"
"4241","BRCA1"
"4242","BRCA1"
"4243","BRCA1"
"4244","BRCA1"
"4245","BRCA1"
"4246","BRCA1"
"4247","BRCA1"
"4248","BRCA1"
"4249","BRCA1"
"4250","BRCA1"
"4251","BRCA1"
"4252","BRCA1"
"4253","BRCA1"
"4254","BRCA1"
"4255","BRCA1"
"4256","BRCA1"
"4257","BRCA1"
"4258","BRCA1"
"4259","BRCA1"
"4260","BRCA1"
"4261","BRCA1"
"4262","BRCA1"
"4263","BRCA1"
"4264","BRCA1"
"4265","BRCA1"
"4266","BRCA1"
"4267","BRCA1"
"4268","BRCA1"
"4269","BRCA1"
"4270","BRCA1"
"4271","BRCA1"
"4272","BRCA1"
"4273","BRCA1"
"4274","BRCA1"
"4275","BRCA1"
"4276","BRCA1"
"4277","BRCA1"
"4278","BRCA1"
"4279","BRCA1"
"4280","BRCA1"
"4281","BRCA1"
"4282","BRCA1"
"4283","BRCA1"
"4284","BRCA1"
"4285","BRCA1"
"4286","BRCA1"
"4287","BRCA1"
"4288","BRCA1"
"4289","BRCA1"
"4290","BRCA1"
"4291","BRCA1"
"4292","BRCA1"
"4293","BRCA1"
"4294","BRCA1"
"4295","BRCA1"
"4296","BRCA1"
"4297","BRCA1"
"4298","BRCA1"
"4299","BRCA1"
"4300","BRCA1"
"4301","BRCA1"
"4302","BRCA1"
"4303","BRCA1"
"4304","BRCA1"
"4305","BRCA1"
"4306","BRCA1"
"4307","BRCA1"
"4308","BRCA1"
"4309","BRCA1"
"4310","BRCA1"
"4311","BRCA1"
"4312","BRCA1"
"4313","BRCA1"
"4314","BRCA1"
"4315","BRCA1"
"4316","BRCA1"
"4317","BRCA1"
"4318","BRCA1"
"4319","BRCA1"
"4320","BRCA1"
"4321","BRCA1"
"4322","BRCA1"
"4323","BRCA1"
"4324","BRCA1"
"4325","BRCA1"
"4326","BRCA1"
"4327","BRCA1"
"4328","BRCA1"
"4329","BRCA1"
"4330","BRCA1"
"4331","BRCA1"
"4332","BRCA1"
"4333","BRCA1"
"4334","BRCA1"
"4335","BRCA1"
"4336","BRCA1"
"4337","BRCA1"
"4338","BRCA1"
"4339","BRCA1"
"4340","BRCA1"
"4341","BRCA1"
"4342","BRCA1"
"4343","BRCA1"
"4344","BRCA1"
"4345","BRCA1"
"4346","BRCA1"
"4347","BRCA1"
"4348","BRCA1"
"4349","BRCA1"
"4350","BRCA1"
"4351","BRCA1"
"4352","BRCA1"
"4353","BRCA1"
"4354","BRCA1"
"4355","BRCA1"
"4356","BRCA1"
"4357","BRCA1"
"4358","BRCA1"
"4359","BRCA1"
"4360","BRCA1"
"4361","BRCA1"
"4362","BRCA1"
"4363","BRCA1"
"4364","BRCA1"
"4365","BRCA1"
"4366","BRCA1"
"4367","BRCA1"
"4368","BRCA1"
"4369","BRCA1"
"4370","BRCA1"
"4371","BRCA1"
"4372","BRCA1"
"4373","BRCA1"
"4374","BRCA1"
"4375","BRCA1"
"4376","BRCA1"
"4377","BRCA1"
"4378","BRCA1"
"4379","BRCA1"
"4380","BRCA1"
"4381","BRCA1"
"4382","BRCA1"
"4383","BRCA1"
"4384","BRCA1"
"4385","BRCA1"
"4386","BRCA1"
"4387","BRCA1"
"4388","BRCA1"
"4389","BRCA1"
"4390","BRCA1"
"4391","BRCA1"
"4392","BRCA1"
"4393","BRCA1"
"4394","BRCA1"
"4395","BRCA1"
"4396","BRCA1"
"4397","BRCA1"
"4398","BRCA1"
"4399","BRCA1"
"4400","BRCA1"
"4401","BRCA1"
"4402","BRCA1"
"4403","BRCA1"
"4404","BRCA1"
"4405","BRCA1"
"4406","BRCA1"
"4407","BRCA1"
"4408","BRCA1"
"4409","BRCA1"
"4410","BRCA1"
"4411","BRCA1"
"4412","BRCA1"
"4413","BRCA1"
"4414","BRCA1"
"4415","BRCA1"
"4416","BRCA1"
"4417","BRCA1"
"4418","BRCA1"
"4419","BRCA1"
"4420","BRCA1"
"4421","BRCA1"
"4422","BRCA1"
"4423","BRCA1"
"4424","BRCA1"
"4425","BRCA1"
"4426","BRCA1"
"4427","BRCA1"
"4428","BRCA1"
"4429","BRCA1"
"4430","BRCA1"
"4431","BRCA1"
"4432","BRCA1"
"4433","BRCA1"
"4434","BRCA1"
"4435","BRCA1"
"4436","BRCA1"
"4437","BRCA1"
"4438","BRCA1"
"4439","BRCA1"
"4440","BRCA1"
"4441","BRCA1"
"4442","BRCA1"
"4443","BRCA1"
"4444","BRCA1"
"4445","BRCA1"
"4446","BRCA1"
"4447","BRCA1"
"4448","BRCA1"
"4449","BRCA1"
"4450","BRCA1"
"4451","BRCA1"
"4452","BRCA1"
"4453","BRCA1"
"4454","BRCA1"
"4455","BRCA1"
"4456","BRCA1"
"4457","BRCA1"
"4458","BRCA1"
"4459","BRCA1"
"4460","BRCA1"
"4461","BRCA1"
"4462","BRCA1"
"4463","BRCA1"
"4464","BRCA1"
"4465","BRCA1"
"4466","BRCA1"
"4467","BRCA1"
"4468","BRCA1"
"4469","BRCA1"
"4470","BRCA1"
"4471","BRCA1"
"4472","BRCA1"
"4473","BRCA1"
"4474","BRCA1"
"4475","BRCA1"
"4476","BRCA1"
"4477","BRCA1"
"4478","BRCA1"
"4479","BRCA1"
"4480","BRCA1"
"4481","BRCA1"
"4482","BRCA1"
"4483","BRCA1"
"4484","BRCA1"
"4485","BRCA1"
"4486","BRCA1"
"4487","BRCA1"
"4488","BRCA1"
"4489","BRCA1"
"4490","BRCA1"
"4491","BRCA1"
"4492","BRCA1"
"4493","BRCA1"
"4494","BRCA1"
"4495","BRCA1"
"4496","BRCA1"
"4497","BRCA1"
"4498","BRCA1"
"4499","BRCA1"
"4500","BRCA1"
"4501","BRCA1"
"4502","BRCA1"
"4503","BRCA1"
"4504","BRCA1"
"4505","BRCA1"
"4506","BRCA1"
"4507","BRCA1"
"4508","BRCA1"
"4509","BRCA1"
"4510","BRCA1"
"4511","BRCA1"
"4512","BRCA1"
"4513","BRCA1"
"4514","BRCA1"
"4515","BRCA1"
"4516","BRCA1"
"4517","BRCA1"
"4518","BRCA1"
"4519","BRCA1"
"4520","BRCA1"
"4521","BRCA1"
"4522","BRCA1"
"4523","BRCA1"
"4524","BRCA1"
"4525","BRCA1"
"4526","BRCA1"
"4527","BRCA1"
"4528","BRCA1"
"4529","BRCA1"
"4530","BRCA1"
"4531","BRCA1"
"4532","BRCA1"
"4533","BRCA1"
"4534","BRCA1"
"4535","BRCA1"
"4536","BRCA1"
"4537","BRCA1"
"4538","BRCA1"
"4539","BRCA1"
"4540","BRCA1"
"4541","BRCA1"
"4542","BRCA1"
"4543","BRCA1"
"4544","BRCA1"
"4545","BRCA1"
"4546","BRCA1"
"4547","BRCA1"
"4548","BRCA1"
"4549","BRCA1"
"4550","BRCA1"
"4551","BRCA1"
"4552","BRCA1"
"4553","BRCA1"
"4554","BRCA1"
"4555","BRCA1"
"4556","BRCA1"
"4557","BRCA1"
"4558","BRCA1"
"4559","BRCA1"
"4560","BRCA1"
"4561","BRCA1"
"4562","BRCA1"
"4563","BRCA1"
"4564","BRCA1"
"4565","BRCA1"
"4566","BRCA1"
"4567","BRCA1"
"4568","BRCA1"
"4569","BRCA1"
"4570","BRCA1"
"4571","BRCA1"
"4572","BRCA1"
"4573","BRCA1"
"4574","BRCA1"
"4575","BRCA1"
"4576","BRCA1"
"4577","BRCA1"
"4578","BRCA1"
"4579","BRCA1"
"4580","BRCA1"
"4581","BRCA1"
"4582","BRCA1"
"4583","BRCA1"
"4584","BRCA1"
"4585","BRCA1"
"4586","BRCA1"
"4587","BRCA1"
"4588","BRCA1"
"4589","BRCA1"
"4590","BRCA1"
"4591","BRCA1"
"4592","BRCA1"
"4593","BRCA1"
"4594","BRCA1"
"4595","BRCA1"
"4596","BRCA1"
"4597","BRCA1"
"4598","BRCA1"
"4599","BRCA1"
"4600","BRCA1"
"4601","BRCA1"
"4602","BRCA1"
"4603","BRCA1"
"4604","BRCA1"
"4605","BRCA1"
"4606","BRCA1"
"4607","BRCA1"
"4608","BRCA1"
"4609","BRCA1"
"4610","BRCA1"
"4611","BRCA1"
"4612","BRCA1"
"4613","BRCA1"
"4614","BRCA1"
"4615","BRCA1"
"4616","BRCA1"
"4617","BRCA1"
"4618","BRCA1"
"4619","BRCA1"
"4620","BRCA1"
"4621","BRCA1"
"4622","BRCA1"
"4623","BRCA1"
"4624","BRCA1"
"4625","BRCA1"
"4626","BRCA1"
"4627","BRCA1"
"4628","BRCA1"
"4629","BRCA1"
"4630","BRCA1"
"4631","BRCA1"
"4632","BRCA1"
"4633","BRCA1"
"4634","BRCA1"
"4635","BRCA1"
"4636","BRCA1"
"4637","BRCA1"
"4638","BRCA1"
"4639","BRCA1"
"4640","BRCA1"
"4641","BRCA1"
"4642","BRCA1"
"4643","BRCA1"
"4644","BRCA1"
"4645","BRCA1"
"4646","BRCA1"
"4647","BRCA1"
"4648","BRCA1"
"4649","BRCA1"
"4650","BRCA1"
"4651","BRCA1"
"4652","BRCA1"
"4653","BRCA1"
"4654","BRCA1"
"4655","BRCA1"
"4656","BRCA1"
"4657","BRCA1"
"4658","BRCA1"
"4659","BRCA1"
"4660","BRCA1"
"4661","BRCA1"
"4662","BRCA1"
"4663","BRCA1"
"4664","BRCA1"
"4665","BRCA1"
"4666","BRCA1"
"4667","BRCA1"
"4668","BRCA1"
"4669","BRCA1"
"4670","BRCA1"
"4671","BRCA1"
"4672","BRCA1"
"4673","BRCA1"
"4674","BRCA1"
"4675","BRCA1"
"4676","BRCA1"
"4677","BRCA1"
"4678","BRCA1"
"4679","BRCA1"
"4680","BRCA1"
"4681","BRCA1"
"4682","BRCA1"
"4683","BRCA1"
"4684","BRCA1"
"4685","BRCA1"
"4686","BRCA1"
"4687","BRCA1"
"4688","BRCA1"
"4689","BRCA1"
"4690","BRCA1"
"4691","BRCA1"
"4692","BRCA1"
"4693","BRCA1"
"4694","BRCA1"
"4695","BRCA1"
"4696","BRCA1"
"4697","BRCA1"
"4698","BRCA1"
"4699","BRCA1"
"4700","BRCA1"
"4701","BRCA1"
"4702","BRCA1"
"4703","BRCA1"
"4704","BRCA1"
"4705","BRCA1"
"4706","BRCA1"
"4707","BRCA1"
"4708","BRCA1"
"4709","BRCA1"
"4710","BRCA1"
"4711","BRCA1"
"4712","BRCA1"
"4713","BRCA1"
"4714","BRCA1"
"4715","BRCA1"
"4716","BRCA1"
"4717","BRCA1"
"4718","BRCA1"
"4719","BRCA1"
"4720","BRCA1"
"4721","BRCA1"
"4722","BRCA1"
"4723","BRCA1"
"4724","BRCA1"
"4725","BRCA1"
"4726","BRCA1"
"4727","BRCA1"
"4728","BRCA1"
"4729","BRCA1"
"4730","BRCA1"
"4731","BRCA1"
"4732","BRCA1"
"4733","BRCA1"
"4734","BRCA1"
"4735","BRCA1"
"4736","BRCA1"
"4737","BRCA1"
"4738","BRCA1"
"4739","BRCA1"
"4740","BRCA1"
"4741","BRCA1"
"4742","BRCA1"
"4743","BRCA1"
"4744","BRCA1"
"4745","BRCA1"
"4746","BRCA1"
"4747","BRCA1"
"4748","BRCA1"
"4749","BRCA1"
"4750","BRCA1"
"4751","BRCA1"
"4752","BRCA1"
"4753","BRCA1"
"4754","BRCA1"
"4755","BRCA1"
"4756","BRCA1"
"4757","BRCA1"
"4758","BRCA1"
"4759","BRCA1"
"4760","BRCA1"
"4761","BRCA1"
"4762","BRCA1"
"4763","BRCA1"
"4764","BRCA1"
"4765","BRCA1"
"4766","BRCA1"
"4767","BRCA1"
"4768","BRCA1"
"4769","BRCA1"
"4770","BRCA1"
"4771","BRCA1"
"4772","BRCA1"
"4773","BRCA1"
"4774","BRCA1"
"4775","BRCA1"
"4776","BRCA1"
"4777","BRCA1"
"4778","BRCA1"
"4779","BRCA1"
"4780","BRCA1"
"4781","BRCA1"
"4782","BRCA1"
"4783","BRCA1"
"4784","BRCA1"
"4785","BRCA1"
"4786","BRCA1"
"4787","BRCA1"
"4788","BRCA1"
"4789","BRCA1"
"4790","BRCA1"
"4791","BRCA1"
"4792","BRCA1"
"4793","BRCA1"
"4794","BRCA1"
"4795","BRCA1"
"4796","BRCA1"
"4797","BRCA1"
"4798","BRCA1"
"4799","BRCA1"
"4800","BRCA1"
"4801","BRCA1"
"4802","BRCA1"
"4803","BRCA1"
"4804","BRCA1"
"4805","BRCA1"
"4806","BRCA1"
"4807","BRCA1"
"4808","BRCA1"
"4809","BRCA1"
"4810","BRCA1"
"4811","BRCA1"
"4812","BRCA1"
"4813","BRCA1"
"4814","BRCA1"
"4815","BRCA1"
"4816","BRCA1"
"4817","BRCA1"
"4818","BRCA1"
"4819","BRCA1"
"4820","BRCA1"
"4821","BRCA1"
"4822","BRCA1"
"4823","BRCA1"
"4824","BRCA1"
"4825","BRCA1"
"4826","BRCA1"
"4827","BRCA1"
"4828","BRCA1"
"4829","BRCA1"
"4830","BRCA1"
"4831","BRCA1"
"4832","BRCA1"
"4833","BRCA1"
"4834","BRCA1"
"4835","BRCA1"
"4836","BRCA1"
"4837","BRCA1"
"4838","BRCA1"
"4839","BRCA1"
"4840","BRCA1"
"4841","BRCA1"
"4842","BRCA1"
"4843","BRCA1"
"4844","BRCA1"
"4845","BRCA1"
"4846","BRCA1"
"4847","BRCA1"
"4848","BRCA1"
"4849","BRCA1"
"4850","BRCA1"
"4851","BRCA1"
"4852","BRCA1"
"4853","BRCA1"
"4854","BRCA1"
"4855","BRCA1"
"4856","BRCA1"
"4857","BRCA1"
"4858","BRCA1"
"4859","BRCA1"
"4860","BRCA1"
"4861","BRCA1"
"4862","BRCA1"
"4863","BRCA1"
"4864","BRCA1"
"4865","BRCA1"
"4866","BRCA1"
"4867","BRCA1"
"4868","BRCA1"
"4869","BRCA1"
"4870","BRCA1"
"4871","BRCA1"
"4872","BRCA1"
"4873","BRCA1"
"4874","BRCA1"
"4875","BRCA1"
"4876","BRCA1"
"4877","BRCA1"
"4878","BRCA1"
"4879","BRCA1"
"4880","BRCA1"
"4881","BRCA1"
"4882","BRCA1"
"4883","BRCA1"
"4884","BRCA1"
"4885","BRCA1"
"4886","BRCA1"
"4887","BRCA1"
"4888","BRCA1"
"4889","BRCA1"
"4890","BRCA1"
"4891","BRCA1"
"4892","BRCA1"
"4893","BRCA1"
"4894","BRCA1"
"4895","BRCA1"
"4896","BRCA1"
"4897","BRCA1"
"4898","BRCA1"
"4899","BRCA1"
"4900","BRCA1"
"4901","BRCA1"
"4902","BRCA1"
"4903","BRCA1"
"4904","BRCA1"
"4905","BRCA1"
"4906","BRCA1"
"4907","BRCA1"
"4908","BRCA1"
"4909","BRCA1"
"4910","BRCA1"
"4911","BRCA1"
"4912","BRCA1"
"4913","BRCA1"
"4914","BRCA1"
"4915","BRCA1"
"4916","BRCA1"
"4917","BRCA1"
"4918","BRCA1"
"4919","BRCA1"
"4920","BRCA1"
"4921","BRCA1"
"4922","BRCA1"
"4923","BRCA1"
"4924","BRCA1"
"4925","BRCA1"
"4926","BRCA1"
"4927","BRCA1"
"4928","BRCA1"
"4929","BRCA1"
"4930","BRCA1"
"4931","BRCA1"
"4932","BRCA1"
"4933","BRCA1"
"4934","BRCA1"
"4935","BRCA1"
"4936","BRCA1"
"4937","BRCA1"
"4938","BRCA1"
"4939","BRCA1"
"4940","BRCA1"
"4941","BRCA1"
"4942","BRCA1"
"4943","BRCA1"
"4944","BRCA1"
"4945","BRCA1"
"4946","BRCA1"
"4947","BRCA1"
"4948","BRCA1"
"4949","BRCA1"
"4950","BRCA1"
"4951","BRCA1"
"4952","BRCA1"
"4953","BRCA1"
"4954","BRCA1"
"4955","BRCA1"
"4956","BRCA1"
"4957","BRCA1"
"4958","BRCA1"
"4959","BRCA1"
"4960","BRCA1"
"4961","BRCA1"
"4962","BRCA1"
"4963","BRCA1"
"4964","BRCA1"
"4965","BRCA1"
"4966","BRCA1"
"4967","BRCA1"
"4968","BRCA1"
"4969","BRCA1"
"4970","BRCA1"
"4971","BRCA1"
"4972","BRCA1"
"4973","BRCA1"
"4974","BRCA1"
"4975","BRCA1"
"4976","BRCA1"
"4977","BRCA1"
"4978","BRCA1"
"4979","BRCA1"
"4980","BRCA1"
"4981","BRCA1"
"4982","BRCA1"
"4983","BRCA1"
"4984","BRCA1"
"4985","BRCA1"
"4986","BRCA1"
"4987","BRCA1"
"4988","BRCA1"
"4989","BRCA1"
"4990","BRCA1"
"4991","BRCA1"
"4992","BRCA1"
"4993","BRCA1"
"4994","BRCA1"
"4995","BRCA1"
"4996","BRCA1"
"4997","BRCA1"
"4998","BRCA1"
"4999","BRCA1"
"5000","BRCA1"
"5001","BRCA1"
"5002","BRCA1"
"5003","BRCA1"
"5004","BRCA1"
"5005","BRCA1"
"5006","BRCA1"
"5007","BRCA1"
"5008","BRCA1"
"5009","BRCA1"
"5010","BRCA1"
"5011","BRCA1"
"5012","BRCA1"
"5013","BRCA1"
"5014","BRCA1"
"5015","BRCA1"
"5016","BRCA1"
"5017","BRCA1"
"5018","BRCA1"
"5019","BRCA1"
"5020","BRCA1"
"5021","BRCA1"
"5022","BRCA1"
"5023","BRCA1"
"5024","BRCA1"
"5025","BRCA1"
"5026","BRCA1"
"5027","BRCA1"
"5028","BRCA1"
"5029","BRCA1"
"5030","BRCA1"
"5031","BRCA1"
"5032","BRCA1"
"5033","BRCA1"
"5034","BRCA1"
"5035","BRCA1"
"5036","BRCA1"
"5037","BRCA1"
"5038","BRCA1"
"5039","BRCA1"
"5040","BRCA1"
"5041","BRCA1"
"5042","BRCA1"
"5043","BRCA1"
"5044","BRCA1"
"5045","BRCA1"
"5046","BRCA1"
"5047","BRCA1"
"5048","BRCA1"
"5049","BRCA1"
"5050","BRCA1"
"5051","BRCA1"
"5052","BRCA1"
"5053","BRCA1"
"5054","BRCA1"
"5055","BRCA1"
"5056","BRCA1"
"5057","BRCA1"
"5058","BRCA1"
"5059","BRCA1"
"5060","BRCA1"
"5061","BRCA1"
"5062","BRCA1"
"5063","BRCA1"
"5064","BRCA1"
"5065","BRCA1"
"5066","BRCA1"
"5067","BRCA1"
"5068","BRCA1"
"5069","BRCA1"
"5070","BRCA1"
"5071","BRCA1"
"5072","BRCA1"
"5073","BRCA1"
"5074","BRCA1"
"5075","BRCA1"
"5076","BRCA1"
"5077","BRCA1"
"5078","BRCA1"
"5079","BRCA1"
"5080","BRCA1"
"5081","BRCA1"
"5082","NA"
"5083","BRCA1"
"5084","BRCA1"
"5085","BRCA1"
"5086","BRCA1"
"5087","BRCA1"
"5088","BRCA1"
"5089","BRCA1"
"5090","BRCA1"
"5091","BRCA1"
"5092","BRCA1"
"5093","BRCA1"
"5094","BRCA1"
"5095","BRCA1"
"5096","BRCA1"
"5097","BRCA1"
"5098","BRCA1"
"5099","BRCA1"
"5100","BRCA1"
"5101","BRCA1"
"5102","BRCA1"
"5103","BRCA1"
"5104","BRCA1"
"5105","BRCA1"
"5106","BRCA1"
"5107","BRCA1"
"5108","BRCA1"
"5109","BRCA1"
"5110","BRCA1"
"5111","BRCA1"
"5112","BRCA1"
"5113","BRCA1"
"5114","BRCA1"
"5115","BRCA1"
"5116","BRCA1"
"5117","BRCA1"
"5118","BRCA1"
"5119","BRCA1"
"5120","BRCA1"
"5121","BRCA1"
"5122","BRCA1"
"5123","BRCA1"
"5124","BRCA1"
"5125","BRCA1"
"5126","BRCA1"
"5127","BRCA1"
"5128","BRCA1"
"5129","BRCA1"
"5130","BRCA1"
"5131","BRCA1"
"5132","BRCA1"
"5133","BRCA1"
"5134","BRCA1"
"5135","BRCA1"
"5136","BRCA1"
"5137","BRCA1"
"5138","BRCA1"
"5139","BRCA1"
"5140","BRCA1"
"5141","BRCA1"
"5142","BRCA1"
"5143","BRCA1"
"5144","BRCA1"
"5145","BRCA1"
"5146","BRCA1"
"5147","BRCA1"
"5148","BRCA1"
"5149","BRCA1"
"5150","BRCA1"
"5151","BRCA1"
"5152","BRCA1"
"5153","BRCA1"
"5154","BRCA1"
"5155","BRCA1"
"5156","BRCA1"
"5157","BRCA1"
"5158","BRCA1"
"5159","BRCA1"
"5160","BRCA1"
"5161","BRCA1"
"5162","BRCA1"
"5163","BRCA1"
"5164","BRCA1"
"5165","BRCA1"
"5166","BRCA1"
"5167","BRCA1"
"5168","BRCA1"
"5169","BRCA1"
"5170","BRCA1"
"5171","BRCA1"
"5172","BRCA1"
"5173","BRCA1"
"5174","BRCA1"
"5175","BRCA1"
"5176","BRCA1"
"5177","BRCA1"
"5178","BRCA1"
"5179","BRCA1"
"5180","BRCA1"
"5181","BRCA1"
"5182","BRCA1"
"5183","BRCA1"
"5184","BRCA1"
"5185","BRCA1"
"5186","BRCA1"
"5187","BRCA1"
"5188","BRCA1"
"5189","BRCA1"
"5190","BRCA1"
"5191","BRCA1"
"5192","BRCA1"
"5193","BRCA1"
"5194","BRCA1"
"5195","BRCA1"
"5196","BRCA1"
"5197","BRCA1"
"5198","BRCA1"
